,ubigeo,distrito,tipo_area,poblacion,porcentaje,acumulado_porcentaje,anio
1906,060906,SAN JOSE DE LOURDES,Area Rural,17631,94.94,100.0,2005
1907,060906,SAN JOSE DE LOURDES,Total,18570,100.0,100.0,2005
1908,060907,TABACONAS,Area Urbana,378,2.37,2.37,2005
1909,060907,TABACONAS,Area Rural,15549,97.63,100.0,2005
1910,060907,TABACONAS,Total,15927,100.0,100.0,2005
1911,061001,PEDRO GALVEZ,Area Urbana,5161,30.17,30.17,2005
1912,061001,PEDRO GALVEZ,Area Rural,11948,69.83,100.0,2005
1913,061001,PEDRO GALVEZ,Total,17109,100.0,100.0,2005
1914,061002,CHANCAY,Area Urbana,478,14.47,14.47,2005
1915,061002,CHANCAY,Area Rural,2825,85.53,100.0,2005
1916,061002,CHANCAY,Total,3303,100.0,100.0,2005
1917,061003,EDUARDO VILLANUEVA,Area Urbana,666,26.94,26.94,2005
1918,061003,EDUARDO VILLANUEVA,Area Rural,1806,73.06,100.0,2005
1919,061003,EDUARDO VILLANUEVA,Total,2472,100.0,100.0,2005
1920,061004,GREGORIO PITA,Area Urbana,320,4.19,4.19,2005
1921,061004,GREGORIO PITA,Area Rural,7322,95.81,100.0,2005
1922,061004,GREGORIO PITA,Total,7642,100.0,100.0,2005
1923,061005,ICHOCAN,Area Urbana,567,22.73,22.73,2005
1924,061005,ICHOCAN,Area Rural,1927,77.27,100.0,2005
1925,061005,ICHOCAN,Total,2494,100.0,100.0,2005
1926,061006,JOSE MANUEL QUIROZ,Area Urbana,673,16.35,16.35,2005
1927,061006,JOSE MANUEL QUIROZ,Area Rural,3443,83.65,100.0,2005
1928,061006,JOSE MANUEL QUIROZ,Total,4116,100.0,100.0,2005
1929,061007,JOSE SABOGAL,Area Urbana,196,1.34,1.34,2005
1930,061007,JOSE SABOGAL,Area Rural,14385,98.66,100.0,2005
1931,061007,JOSE SABOGAL,Total,14581,100.0,100.0,2005
1932,061101,SAN MIGUEL,Area Urbana,3088,19.46,19.46,2005
1933,061101,SAN MIGUEL,Area Rural,12783,80.54,100.0,2005
1934,061101,SAN MIGUEL,Total,15871,100.0,100.0,2005
1935,061102,BOLIVAR,Area Urbana,478,29.22,29.22,2005
1936,061102,BOLIVAR,Area Rural,1158,70.78,100.0,2005
1937,061102,BOLIVAR,Total,1636,100.0,100.0,2005
1938,061103,CALQUIS,Area Urbana,70,1.49,1.49,2005
1939,061103,CALQUIS,Area Rural,4624,98.51,100.0,2005
1940,061103,CALQUIS,Total,4694,100.0,100.0,2005
1941,061104,CATILLUC,Area Urbana,325,9.86,9.86,2005
1942,061104,CATILLUC,Area Rural,2972,90.14,100.0,2005
1943,061104,CATILLUC,Total,3297,100.0,100.0,2005
1944,061105,EL PRADO,Area Urbana,242,11.61,11.61,2005
1945,061105,EL PRADO,Area Rural,1842,88.39,100.0,2005
1946,061105,EL PRADO,Total,2084,100.0,100.0,2005
1947,061106,LA FLORIDA,Area Urbana,533,19.99,19.99,2005
1948,061106,LA FLORIDA,Area Rural,2133,80.01,100.0,2005
1949,061106,LA FLORIDA,Total,2666,100.0,100.0,2005
1950,061107,LLAPA,Area Urbana,786,14.1,14.1,2005
1951,061107,LLAPA,Area Rural,4790,85.9,100.0,2005
1952,061107,LLAPA,Total,5576,100.0,100.0,2005
1953,061108,NANCHOC,Area Urbana,245,18.73,18.73,2005
1954,061108,NANCHOC,Area Rural,1063,81.27,100.0,2005
1955,061108,NANCHOC,Total,1308,100.0,100.0,2005
1956,061109,NIEPOS,Area Urbana,601,13.14,13.14,2005
1957,061109,NIEPOS,Area Rural,3973,86.86,100.0,2005
1958,061109,NIEPOS,Total,4574,100.0,100.0,2005
1959,061110,SAN GREGORIO,Area Urbana,170,6.32,6.32,2005
1960,061110,SAN GREGORIO,Area Rural,2518,93.68,100.0,2005
1961,061110,SAN GREGORIO,Total,2688,100.0,100.0,2005
1962,061111,SAN SILVESTRE DE COCHAN,Area Urbana,236,4.9,4.9,2005
1963,061111,SAN SILVESTRE DE COCHAN,Area Rural,4577,95.1,100.0,2005
1964,061111,SAN SILVESTRE DE COCHAN,Total,4813,100.0,100.0,2005
1965,061112,TONGOD,Area Urbana,831,25.05,25.05,2005
1966,061112,TONGOD,Area Rural,2486,74.95,100.0,2005
1967,061112,TONGOD,Total,3317,100.0,100.0,2005
1968,061113,UNION AGUA BLANCA,Area Urbana,490,12.33,12.33,2005
1969,061113,UNION AGUA BLANCA,Area Rural,3483,87.67,100.0,2005
1970,061113,UNION AGUA BLANCA,Total,3973,100.0,100.0,2005
1971,061201,SAN PABLO,Area Urbana,2867,21.27,21.27,2005
1972,061201,SAN PABLO,Area Rural,10612,78.73,100.0,2005
1973,061201,SAN PABLO,Total,13479,100.0,100.0,2005
1974,061202,SAN BERNARDINO,Area Urbana,193,4.19,4.19,2005
1975,061202,SAN BERNARDINO,Area Rural,4413,95.81,100.0,2005
1976,061202,SAN BERNARDINO,Total,4606,100.0,100.0,2005
1977,061203,SAN LUIS,Area Urbana,99,6.5,6.5,2005
1978,061203,SAN LUIS,Area Rural,1425,93.5,100.0,2005
1979,061203,SAN LUIS,Total,1524,100.0,100.0,2005
1980,061204,TUMBADEN,Area Urbana,110,2.82,2.82,2005
1981,061204,TUMBADEN,Area Rural,3794,97.18,100.0,2005
1982,061204,TUMBADEN,Total,3904,100.0,100.0,2005
1983,061301,SANTA CRUZ,Area Urbana,3737,38.82,38.82,2005
1984,061301,SANTA CRUZ,Area Rural,5890,61.18,100.0,2005
1985,061301,SANTA CRUZ,Total,9627,100.0,100.0,2005
1986,061302,ANDABAMBA,Area Urbana,273,14.64,14.64,2005
1987,061302,ANDABAMBA,Area Rural,1592,85.36,100.0,2005
1988,061302,ANDABAMBA,Total,1865,100.0,100.0,2005
1989,061303,CATACHE,Area Urbana,1319,13.86,13.86,2005
1990,061303,CATACHE,Area Rural,8198,86.14,100.0,2005
1991,061303,CATACHE,Total,9517,100.0,100.0,2005
1992,061304,CHANCAYBAÑOS,Area Urbana,365,9.26,9.26,2005
1993,061304,CHANCAYBAÑOS,Area Rural,3577,90.74,100.0,2005
1994,061304,CHANCAYBAÑOS,Total,3942,100.0,100.0,2005
1995,061305,LA ESPERANZA,Area Urbana,226,7.25,7.25,2005
1996,061305,LA ESPERANZA,Area Rural,2890,92.75,100.0,2005
1997,061305,LA ESPERANZA,Total,3116,100.0,100.0,2005
1998,061306,NINABAMBA,Area Urbana,636,19.79,19.79,2005
1999,061306,NINABAMBA,Area Rural,2578,80.21,100.0,2005
2000,061306,NINABAMBA,Total,3214,100.0,100.0,2005
2001,061307,PULAN,Area Urbana,428,8.21,8.21,2005
2002,061307,PULAN,Area Rural,4785,91.79,100.0,2005
2003,061307,PULAN,Total,5213,100.0,100.0,2005
2004,061308,SAUCEPAMPA,Area Urbana,264,12.7,12.7,2005
2005,061308,SAUCEPAMPA,Area Rural,1815,87.3,100.0,2005
2006,061308,SAUCEPAMPA,Total,2079,100.0,100.0,2005
2007,061309,SEXI,Area Urbana,211,46.89,46.89,2005
2008,061309,SEXI,Area Rural,239,53.11,100.0,2005
2009,061309,SEXI,Total,450,100.0,100.0,2005
2010,061310,UTICYACU,Area Urbana,179,10.73,10.73,2005
2011,061310,UTICYACU,Area Rural,1489,89.27,100.0,2005
2012,061310,UTICYACU,Total,1668,100.0,100.0,2005
2013,061311,YAUYUCAN,Area Urbana,733,20.82,20.82,2005
2014,061311,YAUYUCAN,Area Rural,2787,79.18,100.0,2005
2015,061311,YAUYUCAN,Total,3520,100.0,100.0,2005
2016,070101,CALLAO,Area Urbana,389579,100.0,100.0,2005
2017,070101,CALLAO,Total,389579,100.0,100.0,2005
2018,070102,BELLAVISTA,Area Urbana,72761,100.0,100.0,2005
2019,070102,BELLAVISTA,Total,72761,100.0,100.0,2005
2020,070103,CARMEN DE LA LEGUA REYNOSO,Area Urbana,40439,100.0,100.0,2005
2021,070103,CARMEN DE LA LEGUA REYNOSO,Total,40439,100.0,100.0,2005
2022,070104,LA PERLA,Area Urbana,59602,100.0,100.0,2005
2023,070104,LA PERLA,Total,59602,100.0,100.0,2005
2024,070105,LA PUNTA,Area Urbana,4661,100.0,100.0,2005
2025,070105,LA PUNTA,Total,4661,100.0,100.0,2005
2026,070106,VENTANILLA,Area Urbana,243526,100.0,100.0,2005
2027,070106,VENTANILLA,Total,243526,100.0,100.0,2005
2028,080101,CUSCO,Area Urbana,101197,97.46,97.46,2005
2029,080101,CUSCO,Area Rural,2639,2.54,100.0,2005
2030,080101,CUSCO,Total,103836,100.0,100.0,2005
2031,080102,CCORCA,Area Urbana,721,29.54,29.54,2005
2032,080102,CCORCA,Area Rural,1720,70.46,100.0,2005
2033,080102,CCORCA,Total,2441,100.0,100.0,2005
2034,080103,POROY,Area Urbana,985,22.12,22.12,2005
2035,080103,POROY,Area Rural,3467,77.88,100.0,2005
2036,080103,POROY,Total,4452,100.0,100.0,2005
2037,080104,SAN JERONIMO,Area Urbana,23929,82.93,82.93,2005
2038,080104,SAN JERONIMO,Area Rural,4927,17.07,100.0,2005
2039,080104,SAN JERONIMO,Total,28856,100.0,100.0,2005
2040,080105,SAN SEBASTIAN,Area Urbana,83049,97.17,97.17,2005
2041,080105,SAN SEBASTIAN,Area Rural,2423,2.83,100.0,2005
2042,080105,SAN SEBASTIAN,Total,85472,100.0,100.0,2005
2043,080106,SANTIAGO,Area Urbana,63706,96.12,96.12,2005
2044,080106,SANTIAGO,Area Rural,2571,3.88,100.0,2005
2045,080106,SANTIAGO,Total,66277,100.0,100.0,2005
2046,080107,SAYLLA,Area Urbana,1092,41.44,41.44,2005
2047,080107,SAYLLA,Area Rural,1543,58.56,100.0,2005
2048,080107,SAYLLA,Total,2635,100.0,100.0,2005
2049,080108,WANCHAQ,Area Urbana,54524,100.0,100.0,2005
2050,080108,WANCHAQ,Total,54524,100.0,100.0,2005
2051,080201,ACOMAYO,Area Urbana,1957,38.66,38.66,2005
2052,080201,ACOMAYO,Area Rural,3105,61.34,100.0,2005
2053,080201,ACOMAYO,Total,5062,100.0,100.0,2005
2054,080202,ACOPIA,Area Urbana,1498,57.55,57.55,2005
2055,080202,ACOPIA,Area Rural,1105,42.45,100.0,2005
2056,080202,ACOPIA,Total,2603,100.0,100.0,2005
2057,080203,ACOS,Area Urbana,1538,58.02,58.02,2005
2058,080203,ACOS,Area Rural,1113,41.98,100.0,2005
2059,080203,ACOS,Total,2651,100.0,100.0,2005
2060,080204,MOSOC LLACTA,Area Urbana,628,35.52,35.52,2005
2061,080204,MOSOC LLACTA,Area Rural,1140,64.48,100.0,2005
2062,080204,MOSOC LLACTA,Total,1768,100.0,100.0,2005
2063,080205,POMACANCHI,Area Urbana,4435,53.47,53.47,2005
2064,080205,POMACANCHI,Area Rural,3860,46.53,100.0,2005
2065,080205,POMACANCHI,Total,8295,100.0,100.0,2005
2066,080206,RONDOCAN,Area Urbana,1649,44.96,44.96,2005
2067,080206,RONDOCAN,Area Rural,2019,55.04,100.0,2005
2068,080206,RONDOCAN,Total,3668,100.0,100.0,2005
2069,080207,SANGARARA,Area Urbana,2688,73.5,73.5,2005
2070,080207,SANGARARA,Area Rural,969,26.5,100.0,2005
2071,080207,SANGARARA,Total,3657,100.0,100.0,2005
2072,080301,ANTA,Area Urbana,6403,37.1,37.1,2005
2073,080301,ANTA,Area Rural,10856,62.9,100.0,2005
2074,080301,ANTA,Total,17259,100.0,100.0,2005
2075,080302,ANCAHUASI,Area Urbana,1835,24.33,24.33,2005
2076,080302,ANCAHUASI,Area Rural,5708,75.67,100.0,2005
2077,080302,ANCAHUASI,Total,7543,100.0,100.0,2005
2078,080303,CACHIMAYO,Area Urbana,1475,76.82,76.82,2005
2079,080303,CACHIMAYO,Area Rural,445,23.18,100.0,2005
2080,080303,CACHIMAYO,Total,1920,100.0,100.0,2005
2081,080304,CHINCHAYPUJIO,Area Urbana,1101,19.94,19.94,2005
2082,080304,CHINCHAYPUJIO,Area Rural,4420,80.06,100.0,2005
2083,080304,CHINCHAYPUJIO,Total,5521,100.0,100.0,2005
2084,080305,HUAROCONDO,Area Urbana,2103,37.44,37.44,2005
2085,080305,HUAROCONDO,Area Rural,3514,62.56,100.0,2005
2086,080305,HUAROCONDO,Total,5617,100.0,100.0,2005
2087,080306,LIMATAMBO,Area Urbana,1125,13.06,13.06,2005
2088,080306,LIMATAMBO,Area Rural,7490,86.94,100.0,2005
2089,080306,LIMATAMBO,Total,8615,100.0,100.0,2005
2090,080307,MOLLEPATA,Area Urbana,1173,33.11,33.11,2005
2091,080307,MOLLEPATA,Area Rural,2370,66.89,100.0,2005
2092,080307,MOLLEPATA,Total,3543,100.0,100.0,2005
2093,080308,PUCYURA,Area Urbana,1444,36.91,36.91,2005
2094,080308,PUCYURA,Area Rural,2468,63.09,100.0,2005
2095,080308,PUCYURA,Total,3912,100.0,100.0,2005
2096,080309,ZURITE,Area Urbana,1543,38.82,38.82,2005
2097,080309,ZURITE,Area Rural,2432,61.18,100.0,2005
2098,080309,ZURITE,Total,3975,100.0,100.0,2005
2099,080401,CALCA,Area Urbana,9732,52.63,52.63,2005
2100,080401,CALCA,Area Rural,8759,47.37,100.0,2005
2101,080401,CALCA,Total,18491,100.0,100.0,2005
2102,080402,COYA,Area Urbana,1176,31.8,31.8,2005
2103,080402,COYA,Area Rural,2522,68.2,100.0,2005
2104,080402,COYA,Total,3698,100.0,100.0,2005
2105,080403,LAMAY,Area Urbana,1847,32.79,32.79,2005
2106,080403,LAMAY,Area Rural,3786,67.21,100.0,2005
2107,080403,LAMAY,Total,5633,100.0,100.0,2005
2108,080404,LARES,Area Urbana,1964,31.42,31.42,2005
2109,080404,LARES,Area Rural,4287,68.58,100.0,2005
2110,080404,LARES,Total,6251,100.0,100.0,2005
2111,080405,PISAC,Area Urbana,2956,31.99,31.99,2005
2112,080405,PISAC,Area Rural,6283,68.01,100.0,2005
2113,080405,PISAC,Total,9239,100.0,100.0,2005
2114,080406,SAN SALVADOR,Area Urbana,1094,22.03,22.03,2005
2115,080406,SAN SALVADOR,Area Rural,3872,77.97,100.0,2005
2116,080406,SAN SALVADOR,Total,4966,100.0,100.0,2005
2117,080407,TARAY,Area Urbana,481,12.28,12.28,2005
2118,080407,TARAY,Area Rural,3436,87.72,100.0,2005
2119,080407,TARAY,Total,3917,100.0,100.0,2005
2120,080408,YANATILE,Area Urbana,1565,16.44,16.44,2005
2121,080408,YANATILE,Area Rural,7955,83.56,100.0,2005
2122,080408,YANATILE,Total,9520,100.0,100.0,2005
2123,080501,YANAOCA,Area Urbana,2266,21.51,21.51,2005
2124,080501,YANAOCA,Area Rural,8267,78.49,100.0,2005
2125,080501,YANAOCA,Total,10533,100.0,100.0,2005
2126,080502,CHECCA,Area Urbana,271,4.18,4.18,2005
2127,080502,CHECCA,Area Rural,6219,95.82,100.0,2005
2128,080502,CHECCA,Total,6490,100.0,100.0,2005
2129,080503,KUNTURKANKI,Area Urbana,1148,18.35,18.35,2005
2130,080503,KUNTURKANKI,Area Rural,5108,81.65,100.0,2005
2131,080503,KUNTURKANKI,Total,6256,100.0,100.0,2005
2132,080504,LANGUI,Area Urbana,313,10.32,10.32,2005
2133,080504,LANGUI,Area Rural,2719,89.68,100.0,2005
2134,080504,LANGUI,Total,3032,100.0,100.0,2005
2135,080505,LAYO,Area Urbana,563,8.25,8.25,2005
2136,080505,LAYO,Area Rural,6259,91.75,100.0,2005
2137,080505,LAYO,Total,6822,100.0,100.0,2005
2138,080506,PAMPAMARCA,Area Urbana,843,37.17,37.17,2005
2139,080506,PAMPAMARCA,Area Rural,1425,62.83,100.0,2005
2140,080506,PAMPAMARCA,Total,2268,100.0,100.0,2005
2141,080507,QUEHUE,Area Urbana,239,6.74,6.74,2005
2142,080507,QUEHUE,Area Rural,3305,93.26,100.0,2005
2143,080507,QUEHUE,Total,3544,100.0,100.0,2005
2144,080508,TUPAC AMARU,Area Urbana,438,12.8,12.8,2005
2145,080508,TUPAC AMARU,Area Rural,2985,87.2,100.0,2005
2146,080508,TUPAC AMARU,Total,3423,100.0,100.0,2005
2147,080601,SICUANI,Area Urbana,41628,72.45,72.45,2005
2148,080601,SICUANI,Area Rural,15829,27.55,100.0,2005
2149,080601,SICUANI,Total,57457,100.0,100.0,2005
2150,080602,CHECACUPE,Area Urbana,2488,44.04,44.04,2005
2151,080602,CHECACUPE,Area Rural,3162,55.96,100.0,2005
2152,080602,CHECACUPE,Total,5650,100.0,100.0,2005
2153,080603,COMBAPATA,Area Urbana,1815,35.39,35.39,2005
2154,080603,COMBAPATA,Area Rural,3313,64.61,100.0,2005
2155,080603,COMBAPATA,Total,5128,100.0,100.0,2005
2156,080604,MARANGANI,Area Urbana,2762,22.27,22.27,2005
2157,080604,MARANGANI,Area Rural,9642,77.73,100.0,2005
2158,080604,MARANGANI,Total,12404,100.0,100.0,2005
2159,080605,PITUMARCA,Area Urbana,2933,36.66,36.66,2005
2160,080605,PITUMARCA,Area Rural,5067,63.34,100.0,2005
2161,080605,PITUMARCA,Total,8000,100.0,100.0,2005
2162,080606,SAN PABLO,Area Urbana,1645,27.64,27.64,2005
2163,080606,SAN PABLO,Area Rural,4306,72.36,100.0,2005
2164,080606,SAN PABLO,Total,5951,100.0,100.0,2005
2165,080607,SAN PEDRO,Area Urbana,1555,48.11,48.11,2005
2166,080607,SAN PEDRO,Area Rural,1677,51.89,100.0,2005
2167,080607,SAN PEDRO,Total,3232,100.0,100.0,2005
2168,080608,TINTA,Area Urbana,2755,44.78,44.78,2005
2169,080608,TINTA,Area Rural,3397,55.22,100.0,2005
2170,080608,TINTA,Total,6152,100.0,100.0,2005
2171,080701,SANTO TOMAS,Area Urbana,8265,33.58,33.58,2005
2172,080701,SANTO TOMAS,Area Rural,16349,66.42,100.0,2005
2173,080701,SANTO TOMAS,Total,24614,100.0,100.0,2005
2174,080702,CAPACMARCA,Area Urbana,731,15.19,15.19,2005
2175,080702,CAPACMARCA,Area Rural,4082,84.81,100.0,2005
2176,080702,CAPACMARCA,Total,4813,100.0,100.0,2005
2177,080703,CHAMACA,Area Urbana,784,11.21,11.21,2005
2178,080703,CHAMACA,Area Rural,6209,88.79,100.0,2005
2179,080703,CHAMACA,Total,6993,100.0,100.0,2005
2180,080704,COLQUEMARCA,Area Urbana,915,9.64,9.64,2005
2181,080704,COLQUEMARCA,Area Rural,8578,90.36,100.0,2005
2182,080704,COLQUEMARCA,Total,9493,100.0,100.0,2005
2183,080705,LIVITACA,Area Urbana,689,6.04,6.04,2005
2184,080705,LIVITACA,Area Rural,10714,93.96,100.0,2005
2185,080705,LIVITACA,Total,11403,100.0,100.0,2005
2186,080706,LLUSCO,Area Urbana,906,12.37,12.37,2005
2187,080706,LLUSCO,Area Rural,6419,87.63,100.0,2005
2188,080706,LLUSCO,Total,7325,100.0,100.0,2005
2189,080707,QUIÑOTA,Area Urbana,605,12.98,12.98,2005
2190,080707,QUIÑOTA,Area Rural,4056,87.02,100.0,2005
2191,080707,QUIÑOTA,Total,4661,100.0,100.0,2005
2192,080708,VELILLE,Area Urbana,1884,22.38,22.38,2005
2193,080708,VELILLE,Area Rural,6535,77.62,100.0,2005
2194,080708,VELILLE,Total,8419,100.0,100.0,2005
2195,080801,ESPINAR,Area Urbana,26328,81.08,81.08,2005
2196,080801,ESPINAR,Area Rural,6143,18.92,100.0,2005
2197,080801,ESPINAR,Total,32471,100.0,100.0,2005
2198,080802,CONDOROMA,Area Urbana,608,38.26,38.26,2005
2199,080802,CONDOROMA,Area Rural,981,61.74,100.0,2005
2200,080802,CONDOROMA,Total,1589,100.0,100.0,2005
2201,080803,COPORAQUE,Area Urbana,610,4.07,4.07,2005
2202,080803,COPORAQUE,Area Rural,14376,95.93,100.0,2005
2203,080803,COPORAQUE,Total,14986,100.0,100.0,2005
2204,080804,OCORURO,Area Urbana,119,7.49,7.49,2005
2205,080804,OCORURO,Area Rural,1469,92.51,100.0,2005
2206,080804,OCORURO,Total,1588,100.0,100.0,2005
2207,080805,PALLPATA,Area Urbana,1642,25.79,25.79,2005
2208,080805,PALLPATA,Area Rural,4725,74.21,100.0,2005
2209,080805,PALLPATA,Total,6367,100.0,100.0,2005
2210,080806,PICHIGUA,Area Urbana,457,12.05,12.05,2005
2211,080806,PICHIGUA,Area Rural,3334,87.95,100.0,2005
2212,080806,PICHIGUA,Total,3791,100.0,100.0,2005
2213,080807,SUYCKUTAMBO,Area Urbana,407,12.68,12.68,2005
2214,080807,SUYCKUTAMBO,Area Rural,2804,87.32,100.0,2005
2215,080807,SUYCKUTAMBO,Total,3211,100.0,100.0,2005
2216,080808,ALTO PICHIGUA,Area Urbana,263,9.05,9.05,2005
2217,080808,ALTO PICHIGUA,Area Rural,2642,90.95,100.0,2005
2218,080808,ALTO PICHIGUA,Total,2905,100.0,100.0,2005
2219,080901,SANTA ANA,Area Urbana,25584,76.16,76.16,2005
2220,080901,SANTA ANA,Area Rural,8010,23.84,100.0,2005
2221,080901,SANTA ANA,Total,33594,100.0,100.0,2005
2222,080902,ECHARATE,Area Urbana,3588,8.49,8.49,2005
2223,080902,ECHARATE,Area Rural,38682,91.51,100.0,2005
2224,080902,ECHARATE,Total,42270,100.0,100.0,2005
2225,080903,HUAYOPATA,Area Urbana,2093,37.93,37.93,2005
2226,080903,HUAYOPATA,Area Rural,3425,62.07,100.0,2005
2227,080903,HUAYOPATA,Total,5518,100.0,100.0,2005
2228,080904,MARANURA,Area Urbana,635,9.44,9.44,2005
2229,080904,MARANURA,Area Rural,6090,90.56,100.0,2005
2230,080904,MARANURA,Total,6725,100.0,100.0,2005
2231,080905,OCOBAMBA,Area Urbana,332,5.59,5.59,2005
2232,080905,OCOBAMBA,Area Rural,5604,94.41,100.0,2005
2233,080905,OCOBAMBA,Total,5936,100.0,100.0,2005
2234,080906,QUELLOUNO,Area Urbana,1285,7.8,7.8,2005
2235,080906,QUELLOUNO,Area Rural,15184,92.2,100.0,2005
2236,080906,QUELLOUNO,Total,16469,100.0,100.0,2005
2237,080907,KIMBIRI,Area Urbana,3177,22.0,22.0,2005
2238,080907,KIMBIRI,Area Rural,11265,78.0,100.0,2005
2239,080907,KIMBIRI,Total,14442,100.0,100.0,2005
2240,080908,SANTA TERESA,Area Urbana,1370,18.52,18.52,2005
2241,080908,SANTA TERESA,Area Rural,6029,81.48,100.0,2005
2242,080908,SANTA TERESA,Total,7399,100.0,100.0,2005
2243,080909,VILCABAMBA,Area Urbana,307,1.68,1.68,2005
2244,080909,VILCABAMBA,Area Rural,17967,98.32,100.0,2005
2245,080909,VILCABAMBA,Total,18274,100.0,100.0,2005
2246,080910,PICHARI,Area Urbana,5612,37.95,37.95,2005
2247,080910,PICHARI,Area Rural,9176,62.05,100.0,2005
2248,080910,PICHARI,Total,14788,100.0,100.0,2005
2249,081001,PARURO,Area Urbana,1750,49.24,49.24,2005
2250,081001,PARURO,Area Rural,1804,50.76,100.0,2005
2251,081001,PARURO,Total,3554,100.0,100.0,2005
2252,081002,ACCHA,Area Urbana,1286,33.15,33.15,2005
2253,081002,ACCHA,Area Rural,2593,66.85,100.0,2005
2254,081002,ACCHA,Total,3879,100.0,100.0,2005
2255,081003,CCAPI,Area Urbana,927,20.67,20.67,2005
2256,081003,CCAPI,Area Rural,3558,79.33,100.0,2005
2257,081003,CCAPI,Total,4485,100.0,100.0,2005
2258,081004,COLCHA,Area Urbana,1308,96.39,96.39,2005
2259,081004,COLCHA,Area Rural,49,3.61,100.0,2005
2260,081004,COLCHA,Total,1357,100.0,100.0,2005
2261,081005,HUANOQUITE,Area Urbana,1406,23.75,23.75,2005
2262,081005,HUANOQUITE,Area Rural,4514,76.25,100.0,2005
2263,081005,HUANOQUITE,Total,5920,100.0,100.0,2005
2264,081006,OMACHA,Area Urbana,1620,24.94,24.94,2005
2265,081006,OMACHA,Area Rural,4876,75.06,100.0,2005
2266,081006,OMACHA,Total,6496,100.0,100.0,2005
2267,081007,PACCARITAMBO,Area Urbana,822,32.22,32.22,2005
2268,081007,PACCARITAMBO,Area Rural,1729,67.78,100.0,2005
2269,081007,PACCARITAMBO,Total,2551,100.0,100.0,2005
2270,081008,PILLPINTO,Area Urbana,1158,90.12,90.12,2005
2271,081008,PILLPINTO,Area Rural,127,9.88,100.0,2005
2272,081008,PILLPINTO,Total,1285,100.0,100.0,2005
2273,081009,YAURISQUE,Area Urbana,497,18.29,18.29,2005
2274,081009,YAURISQUE,Area Rural,2220,81.71,100.0,2005
2275,081009,YAURISQUE,Total,2717,100.0,100.0,2005
2276,081101,PAUCARTAMBO,Area Urbana,4247,29.98,29.98,2005
2277,081101,PAUCARTAMBO,Area Rural,9921,70.02,100.0,2005
2278,081101,PAUCARTAMBO,Total,14168,100.0,100.0,2005
2279,081102,CAICAY,Area Urbana,608,21.8,21.8,2005
2280,081102,CAICAY,Area Rural,2181,78.2,100.0,2005
2281,081102,CAICAY,Total,2789,100.0,100.0,2005
2282,081103,CHALLABAMBA,Area Urbana,753,7.84,7.84,2005
2283,081103,CHALLABAMBA,Area Rural,8847,92.16,100.0,2005
2284,081103,CHALLABAMBA,Total,9600,100.0,100.0,2005
2285,081104,COLQUEPATA,Area Urbana,600,5.95,5.95,2005
2286,081104,COLQUEPATA,Area Rural,9486,94.05,100.0,2005
2287,081104,COLQUEPATA,Total,10086,100.0,100.0,2005
2288,081105,HUANCARANI,Area Urbana,1047,17.28,17.28,2005
2289,081105,HUANCARANI,Area Rural,5013,82.72,100.0,2005
2290,081105,HUANCARANI,Total,6060,100.0,100.0,2005
2291,081106,KOSÑIPATA,Area Urbana,1463,31.74,31.74,2005
2292,081106,KOSÑIPATA,Area Rural,3147,68.26,100.0,2005
2293,081106,KOSÑIPATA,Total,4610,100.0,100.0,2005
2294,081201,URCOS,Area Urbana,5713,54.92,54.92,2005
2295,081201,URCOS,Area Rural,4689,45.08,100.0,2005
2296,081201,URCOS,Total,10402,100.0,100.0,2005
2297,081202,ANDAHUAYLILLAS,Area Urbana,3182,58.94,58.94,2005
2298,081202,ANDAHUAYLILLAS,Area Rural,2217,41.06,100.0,2005
2299,081202,ANDAHUAYLILLAS,Total,5399,100.0,100.0,2005
2300,081203,CAMANTI,Area Urbana,920,54.12,54.12,2005
2301,081203,CAMANTI,Area Rural,780,45.88,100.0,2005
2302,081203,CAMANTI,Total,1700,100.0,100.0,2005
2303,081204,CCARHUAYO,Area Urbana,481,16.34,16.34,2005
2304,081204,CCARHUAYO,Area Rural,2462,83.66,100.0,2005
2305,081204,CCARHUAYO,Total,2943,100.0,100.0,2005
2306,081205,CCATCA,Area Urbana,1560,11.27,11.27,2005
2307,081205,CCATCA,Area Rural,12281,88.73,100.0,2005
2308,081205,CCATCA,Total,13841,100.0,100.0,2005
2309,081206,CUSIPATA,Area Urbana,965,21.71,21.71,2005
2310,081206,CUSIPATA,Area Rural,3479,78.29,100.0,2005
2311,081206,CUSIPATA,Total,4444,100.0,100.0,2005
2312,081207,HUARO,Area Urbana,2098,45.74,45.74,2005
2313,081207,HUARO,Area Rural,2489,54.26,100.0,2005
2314,081207,HUARO,Total,4587,100.0,100.0,2005
2315,081208,LUCRE,Area Urbana,3291,81.46,81.46,2005
2316,081208,LUCRE,Area Rural,749,18.54,100.0,2005
2317,081208,LUCRE,Total,4040,100.0,100.0,2005
2318,081209,MARCAPATA,Area Urbana,465,9.04,9.04,2005
2319,081209,MARCAPATA,Area Rural,4676,90.96,100.0,2005
2320,081209,MARCAPATA,Total,5141,100.0,100.0,2005
2321,081210,OCONGATE,Area Urbana,2002,14.43,14.43,2005
2322,081210,OCONGATE,Area Rural,11870,85.57,100.0,2005
2323,081210,OCONGATE,Total,13872,100.0,100.0,2005
2324,081211,OROPESA,Area Urbana,5419,87.28,87.28,2005
